"camp.name","state","lat","long","date","ghff.count","bff.count","lrff.count","ff.presence","sff.count","ff.count","ghff.presence","bff.presence","lrff.presence","sff.presence","season","year_season","year","fire_rel","tot.hab","wint.hab","rel_fire","tot.hab.burn","prop.tot.burn","wint.hab.burn","prop.wint.burn","dist.fire.m"
"Conondale, Herron Rd","QLD",-26.727645,152.719883,2013-08-26,1250,600,0,1,0,1850,1,1,0,0,"winter","2013_winter",2013,1,388662.951919187,154833.825347489,"post",14794.0001271747,0.0366681006539569,8556.824769151,0.0523703453229577,2243.56858598083
"Conondale, Herron Rd","QLD",-26.727645,152.719883,2013-11-15,1800,5000,0,1,0,6800,1,1,0,0,"spring","2013_spring",2013,1,388662.951919187,154833.825347489,"post",14794.0001271747,0.0366681006539569,8556.824769151,0.0523703453229577,2243.56858598083
"Conondale, Herron Rd","QLD",-26.727645,152.719883,2014-01-18,0,0,0,0,0,0,0,0,0,0,"summer","2014_summer",2014,1,388662.951919187,154833.825347489,"post",14794.0001271747,0.0366681006539569,8556.824769151,0.0523703453229577,2243.56858598083
"Coochiemudlo Island","QLD",-27.572437,153.331214,2013-05-17,100,50,0,1,0,150,1,1,0,0,"autumn","2013_autumn",2013,1,139587.099333319,44591.6199721857,"post",7043.6327261708,0.0480365379565391,2564.6966768123,0.0543871290012384,10578.3174465508
"Coochiemudlo Island","QLD",-27.572437,153.331214,2013-06-22,480,120,0,1,0,600,1,1,0,0,"winter","2013_winter",2013,1,139587.099333319,44591.6199721857,"post",7043.6327261708,0.0480365379565391,2564.6966768123,0.0543871290012384,10578.3174465508
"Coochiemudlo Island","QLD",-27.572437,153.331214,2013-07-22,630,70,0,1,0,700,1,1,0,0,"winter","2013_winter",2013,1,139587.099333319,44591.6199721857,"post",7043.6327261708,0.0480365379565391,2564.6966768123,0.0543871290012384,10578.3174465508
"Coochiemudlo Island","QLD",-27.572437,153.331214,2013-08-16,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,139587.099333319,44591.6199721857,"post",7043.6327261708,0.0480365379565391,2564.6966768123,0.0543871290012384,10578.3174465508
"Coochiemudlo Island","QLD",-27.572437,153.331214,2013-09-20,10,40,0,1,0,50,1,1,0,0,"spring","2013_spring",2013,1,139587.099333319,44591.6199721857,"post",7043.6327261708,0.0480365379565391,2564.6966768123,0.0543871290012384,10578.3174465508
"Coochiemudlo Island","QLD",-27.572437,153.331214,2013-10-18,0,30,0,1,0,30,0,1,0,0,"spring","2013_spring",2013,1,139587.099333319,44591.6199721857,"post",7043.6327261708,0.0480365379565391,2564.6966768123,0.0543871290012384,10578.3174465508
"Coochiemudlo Island","QLD",-27.572437,153.331214,2013-11-15,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,139587.099333319,44591.6199721857,"post",7043.6327261708,0.0480365379565391,2564.6966768123,0.0543871290012384,10578.3174465508
"Coochiemudlo Island","QLD",-27.572437,153.331214,2014-02-21,0,1,0,1,0,1,0,1,0,0,"summer","2014_summer",2014,1,139587.099333319,44591.6199721857,"post",7043.6327261708,0.0480365379565391,2564.6966768123,0.0543871290012384,10578.3174465508
"Coolum, Cassia Wildlife Corridor & Elizabeth St Drain","QLD",-26.5327996,153.085496,2013-03-09,3200,800,0,1,0,4000,1,1,0,0,"autumn","2013_autumn",2013,1,240611.653661784,77033.683876006,"post",3836.5290428984,0.0156946515226637,2490.336054636,0.0313155202265678,6957.01085237043
"Coolum, Cassia Wildlife Corridor & Elizabeth St Drain","QLD",-26.5327996,153.085496,2013-12-23,0,1500,0,1,0,1500,0,1,0,0,"summer","2013_summer",2013,1,240611.653661784,77033.683876006,"post",3836.5290428984,0.0156946515226637,2490.336054636,0.0313155202265678,6957.01085237043
"Coolum, Cassia Wildlife Corridor & Elizabeth St Drain","QLD",-26.5327996,153.085496,2014-02-22,0,460,690,1,0,1150,0,1,1,0,"summer","2014_summer",2014,1,240611.653661784,77033.683876006,"post",3836.5290428984,0.0156946515226637,2490.336054636,0.0313155202265678,6957.01085237043
"Coombabah, Coombabah Creek","QLD",-27.8883,153.3812,2013-04-19,0,100,0,1,0,100,0,1,0,0,"autumn","2013_autumn",2013,1,188448.040734121,49585.2364935777,"post",3037.9355940923,0.0158650552502351,1101.4134241453,0.0217298524549002,6299.8412678416
"Coombabah, Coombabah Creek","QLD",-27.8883,153.3812,2013-05-17,0,900,0,1,0,900,0,1,0,0,"autumn","2013_autumn",2013,1,188448.040734121,49585.2364935777,"post",3037.9355940923,0.0158650552502351,1101.4134241453,0.0217298524549002,6299.8412678416
"Coombabah, Coombabah Creek","QLD",-27.8883,153.3812,2013-06-21,0,350,0,1,0,350,0,1,0,0,"winter","2013_winter",2013,1,188448.040734121,49585.2364935777,"post",3037.9355940923,0.0158650552502351,1101.4134241453,0.0217298524549002,6299.8412678416
"Coombabah, Coombabah Creek","QLD",-27.8883,153.3812,2013-08-16,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,188448.040734121,49585.2364935777,"post",3037.9355940923,0.0158650552502351,1101.4134241453,0.0217298524549002,6299.8412678416
"Coombabah, Coombabah Creek","QLD",-27.8883,153.3812,2013-09-20,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,188448.040734121,49585.2364935777,"post",3037.9355940923,0.0158650552502351,1101.4134241453,0.0217298524549002,6299.8412678416
"Coombabah, Coombabah Creek","QLD",-27.8883,153.3812,2013-11-15,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,188448.040734121,49585.2364935777,"post",3037.9355940923,0.0158650552502351,1101.4134241453,0.0217298524549002,6299.8412678416
"Coombabah, Coombabah Creek","QLD",-27.8883,153.3812,2014-01-17,0,0,0,0,0,0,0,0,0,0,"summer","2014_summer",2014,1,188448.040734121,49585.2364935777,"post",3037.9355940923,0.0158650552502351,1101.4134241453,0.0217298524549002,6299.8412678416
"Coombabah, Coombabah Creek","QLD",-27.8883,153.3812,2014-02-21,0,0,0,0,0,0,0,0,0,0,"summer","2014_summer",2014,1,188448.040734121,49585.2364935777,"post",3037.9355940923,0.0158650552502351,1101.4134241453,0.0217298524549002,6299.8412678416
"Cooran - Yellow Belly Reserve","QLD",-26.3375,152.8264,2013-03-13,8100,900,0,1,0,9000,1,1,0,0,"autumn","2013_autumn",2013,1,380871.883744583,136570.912221964,"post",8277.8097604594,0.0212715309779684,5328.001094068,0.0375478639656787,5016.77187043621
"Cooran - Yellow Belly Reserve","QLD",-26.3375,152.8264,2013-04-19,768,256,0,1,0,1024,1,1,0,0,"autumn","2013_autumn",2013,1,380871.883744583,136570.912221964,"post",8277.8097604594,0.0212715309779684,5328.001094068,0.0375478639656787,5016.77187043621
"Cooran - Yellow Belly Reserve","QLD",-26.3375,152.8264,2013-05-15,0,0,0,0,0,0,0,0,0,0,"autumn","2013_autumn",2013,1,380871.883744583,136570.912221964,"post",8277.8097604594,0.0212715309779684,5328.001094068,0.0375478639656787,5016.77187043621
"Cooran - Yellow Belly Reserve","QLD",-26.3375,152.8264,2013-06-22,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,380871.883744583,136570.912221964,"post",8277.8097604594,0.0212715309779684,5328.001094068,0.0375478639656787,5016.77187043621
"Cooran - Yellow Belly Reserve","QLD",-26.3375,152.8264,2013-07-24,38,38,0,1,0,76,1,1,0,0,"winter","2013_winter",2013,1,380871.883744583,136570.912221964,"post",8277.8097604594,0.0212715309779684,5328.001094068,0.0375478639656787,5016.77187043621
"Cooran - Yellow Belly Reserve","QLD",-26.3375,152.8264,2013-09-18,3981,2654,0,1,0,6635,1,1,0,0,"spring","2013_spring",2013,1,380871.883744583,136570.912221964,"post",8277.8097604594,0.0212715309779684,5328.001094068,0.0375478639656787,5016.77187043621
"Cooran - Yellow Belly Reserve","QLD",-26.3375,152.8264,2013-10-16,1530,170,0,1,0,1700,1,1,0,0,"spring","2013_spring",2013,1,380871.883744583,136570.912221964,"post",8277.8097604594,0.0212715309779684,5328.001094068,0.0375478639656787,5016.77187043621
"Cooran - Yellow Belly Reserve","QLD",-26.3375,152.8264,2013-11-13,1027,257,0,1,0,1284,1,1,0,0,"spring","2013_spring",2013,1,380871.883744583,136570.912221964,"post",8277.8097604594,0.0212715309779684,5328.001094068,0.0375478639656787,5016.77187043621
"Cooran - Yellow Belly Reserve","QLD",-26.3375,152.8264,2013-12-10,3188,598,199,1,0,3985,1,1,1,0,"summer","2013_summer",2013,1,380871.883744583,136570.912221964,"post",8277.8097604594,0.0212715309779684,5328.001094068,0.0375478639656787,5016.77187043621
"Cooran - Yellow Belly Reserve","QLD",-26.3375,152.8264,2014-02-18,600,1400,0,1,0,2000,1,1,0,0,"summer","2014_summer",2014,1,380871.883744583,136570.912221964,"post",8277.8097604594,0.0212715309779684,5328.001094068,0.0375478639656787,5016.77187043621
